date,battery_power,blue,n_cores,pc,talk_time,touch_screen,wifi,dual_sim,four_g,three_g,clock_speed,fc,int_memory,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,price_range
14/03/2022,1731,Yes,6,18,4,Yes,Yes,Yes,Yes,Yes,1.4,4,4,0.5,163,809,1988,3892,5,1,very high cost
14/03/2022,852,No,5,9,20,No,No,Yes,Yes,Yes,1.8,5,8,0.8,160,683,1349,315,7,6,low cost
14/03/2022,848,Yes,4,16,19,Yes,Yes,Yes,Yes,Yes,1.5,4,36,0.3,151,56,527,2289,10,2,medium cost
14/03/2022,1575,No,7,20,17,Yes,No,Yes,Yes,Yes,2.5,0,11,0.2,185,492,818,2182,7,3,high cost
14/03/2022,1554,No,6,18,20,No,Yes,Yes,No,Yes,2.8,7,23,0.1,105,699,1492,2184,13,9,high cost
14/03/2022,1972,Yes,8,2,11,No,Yes,No,No,Yes,1.6,0,48,0.5,92,290,804,2872,7,2,very high cost
14/03/2022,827,Yes,6,17,15,No,Yes,Yes,Yes,Yes,0.6,9,35,0.2,87,23,826,2367,5,3,medium cost
14/03/2022,1063,No,4,10,20,Yes,No,No,No,Yes,1.5,7,3,0.9,155,394,849,1919,12,10,medium cost
15/03/2022,1695,No,5,10,14,No,No,Yes,No,No,2.3,1,34,0.4,84,713,1742,3296,17,6,very high cost
15/03/2022,1343,No,8,10,11,Yes,Yes,Yes,Yes,Yes,2.4,5,14,0.9,81,1063,1205,462,18,7,low cost
15/03/2022,834,No,1,16,20,Yes,No,No,Yes,Yes,0.5,2,27,0.2,123,1421,1463,1591,11,9,medium cost
15/03/2022,595,No,2,18,2,No,Yes,No,Yes,Yes,2.6,0,20,0.4,122,623,816,1593,19,11,low cost
15/03/2022,1081,Yes,7,17,7,No,No,Yes,Yes,Yes,1.9,13,42,0.1,101,83,816,2456,7,4,medium cost
15/03/2022,911,No,4,4,11,Yes,No,Yes,No,No,1.4,3,14,0.7,199,1563,1692,2933,16,3,very high cost
15/03/2022,844,No,7,2,7,No,No,Yes,Yes,Yes,2.2,1,22,0.9,197,777,1995,3154,14,11,very high cost
15/03/2022,1335,Yes,2,4,9,No,No,No,No,Yes,3,3,60,0.8,180,83,559,3615,5,2,very high cost
15/03/2022,1883,No,1,16,3,No,No,No,No,No,1.6,9,24,0.1,87,203,915,3563,17,10,very high cost
15/03/2022,1128,Yes,8,7,19,No,No,Yes,No,Yes,0.5,6,33,0.6,147,938,1226,1440,17,15,medium cost
15/03/2022,826,Yes,2,17,5,No,No,Yes,Yes,Yes,2.4,14,57,0.6,117,1077,1183,1907,15,14,medium cost
15/03/2022,1650,No,1,1,2,Yes,Yes,No,Yes,Yes,2.3,0,38,0.7,89,773,881,324,14,10,low cost
15/03/2022,1162,No,4,10,15,Yes,Yes,No,No,Yes,1,0,50,0.5,104,332,866,1404,10,3,medium cost
15/03/2022,1517,No,4,18,12,No,No,No,Yes,Yes,2.5,2,8,0.8,169,570,1645,2738,18,16,high cost
15/03/2022,963,No,3,3,16,No,No,No,Yes,Yes,0.5,1,60,0.8,156,742,821,2722,12,6,high cost
15/03/2022,1837,No,8,6,20,No,Yes,Yes,Yes,Yes,1,5,12,0.9,103,1420,1539,2294,8,7,very high cost
15/03/2022,1028,Yes,1,10,13,No,Yes,No,Yes,Yes,2.8,1,30,0.1,193,1801,1923,1424,18,4,medium cost
15/03/2022,1831,Yes,8,9,10,Yes,No,Yes,No,No,2.2,4,55,1,189,1693,1790,1133,14,3,medium cost
15/03/2022,571,Yes,6,11,11,No,Yes,Yes,Yes,Yes,2,5,58,0.6,101,31,1536,555,19,10,low cost
15/03/2022,1770,Yes,6,5,14,No,Yes,No,No,Yes,2.3,0,9,0.6,183,1098,1373,3785,13,10,very high cost
15/03/2022,970,Yes,7,19,12,No,No,Yes,No,No,1.3,5,59,0.2,84,1765,1786,3675,12,0,very high cost
15/03/2022,642,Yes,5,10,2,Yes,No,No,Yes,Yes,0.5,0,38,0.8,86,887,1775,435,9,2,low cost
15/03/2022,622,Yes,8,14,4,Yes,Yes,Yes,No,Yes,1.9,12,11,0.8,193,760,1964,3183,5,0,high cost
15/03/2022,600,Yes,2,15,7,Yes,No,No,Yes,Yes,1.8,9,6,0.8,199,486,1032,3495,17,4,high cost
15/03/2022,1412,No,3,10,18,No,Yes,No,No,No,0.6,9,57,0.2,86,2,660,1853,15,10,medium cost
15/03/2022,733,No,4,12,19,Yes,No,No,No,Yes,0.8,7,16,0.4,138,202,1787,2648,12,0,high cost
15/03/2022,1070,Yes,7,16,20,Yes,No,No,No,No,3,9,19,0.8,160,90,1614,2647,14,13,high cost
15/03/2022,875,Yes,8,8,15,Yes,Yes,Yes,No,Yes,0.7,1,30,0.7,146,469,853,702,19,15,low cost
15/03/2022,1994,Yes,2,7,18,No,No,No,No,Yes,0.7,5,5,0.4,189,86,1546,1836,12,11,high cost
15/03/2022,823,No,5,16,9,Yes,No,Yes,Yes,Yes,1,9,18,0.2,182,1180,1350,3894,13,10,very high cost
15/03/2022,1908,No,2,19,17,No,Yes,No,Yes,Yes,0.5,9,30,1,111,140,1046,2944,19,17,very high cost
15/03/2022,790,No,8,8,9,Yes,No,Yes,Yes,Yes,0.5,7,44,0.1,89,1100,1437,3424,13,11,very high cost
15/03/2022,1330,Yes,1,5,14,Yes,Yes,Yes,No,Yes,1.8,1,40,0.5,177,194,892,2678,9,4,high cost
15/03/2022,1660,No,8,8,9,Yes,No,No,Yes,Yes,0.5,2,15,0.7,100,440,569,2424,12,5,high cost
15/03/2022,1776,No,6,16,12,Yes,Yes,No,No,No,2.2,2,20,0.9,82,1563,1803,2671,15,10,very high cost
15/03/2022,1611,No,1,10,6,No,Yes,Yes,Yes,Yes,0.5,4,27,0.9,199,163,1011,3078,15,2,high cost
15/03/2022,1410,Yes,3,1,18,Yes,No,Yes,Yes,Yes,0.5,0,15,0.3,92,192,1311,2304,18,4,high cost
15/03/2022,1772,Yes,2,18,17,Yes,No,No,Yes,Yes,1.6,17,45,0.5,159,837,1405,1146,6,1,medium cost
15/03/2022,1280,Yes,7,1,2,No,Yes,No,Yes,Yes,1.3,0,39,1,108,356,588,2335,6,4,medium cost
15/03/2022,1712,Yes,7,19,15,Yes,No,Yes,No,Yes,0.9,2,23,1,155,155,663,1422,5,0,medium cost
15/03/2022,1562,Yes,8,1,3,No,No,No,No,No,0.7,0,55,0.1,140,1032,1776,2096,15,3,high cost
15/03/2022,891,No,6,3,4,Yes,Yes,Yes,Yes,Yes,1.9,1,18,0.1,153,40,1435,1303,17,16,low cost
15/03/2022,1957,No,2,19,18,No,Yes,Yes,Yes,Yes,1.2,18,36,0.8,151,1194,1727,1115,16,2,medium cost
15/03/2022,1110,No,5,2,18,Yes,No,No,No,Yes,0.6,1,42,0.9,192,1179,1262,456,12,8,low cost
15/03/2022,875,Yes,8,3,18,No,No,Yes,Yes,Yes,1.4,1,43,0.6,104,902,969,3396,14,2,very high cost
15/03/2022,1211,Yes,2,3,14,Yes,No,No,No,No,1.2,0,28,0.3,130,58,963,2750,6,1,high cost
15/03/2022,769,No,4,19,20,No,Yes,Yes,Yes,Yes,0.5,12,54,0.2,112,1385,1780,941,15,8,low cost
15/03/2022,671,No,6,19,2,No,No,No,Yes,Yes,2.9,7,2,0.1,95,614,1617,2278,13,4,high cost
15/03/2022,1872,No,4,10,8,No,Yes,No,Yes,Yes,0.5,5,26,0.5,172,672,1088,2273,8,4,high cost
15/03/2022,1076,No,5,0,2,Yes,Yes,Yes,Yes,Yes,2.3,0,14,0.7,191,1088,1718,2355,17,16,high cost
15/03/2022,1325,No,1,10,2,No,No,No,No,Yes,1.9,2,50,0.1,146,499,695,2328,17,10,high cost
15/03/2022,911,Yes,2,2,13,Yes,Yes,Yes,Yes,Yes,2.2,1,28,0.5,182,157,763,2638,8,4,medium cost
15/03/2022,1273,Yes,6,14,13,No,No,No,No,Yes,0.7,1,23,0.6,178,485,1399,558,8,5,low cost
15/03/2022,1062,No,4,4,11,No,Yes,No,Yes,Yes,0.5,3,39,0.9,124,571,817,1345,16,0,low cost
15/03/2022,1317,No,2,9,11,Yes,Yes,No,No,Yes,1.5,6,12,0.1,154,431,542,425,7,0,low cost
15/03/2022,940,No,4,1,9,Yes,Yes,No,No,Yes,2.9,0,16,0.7,115,499,1090,2192,15,13,medium cost
15/03/2022,729,Yes,6,2,17,No,Yes,No,No,Yes,2,0,14,0.6,135,563,1055,3397,19,15,high cost
15/03/2022,1494,No,7,17,17,Yes,No,No,Yes,Yes,2.4,6,3,0.9,93,944,1003,1208,14,13,medium cost
15/03/2022,1546,Yes,2,6,16,Yes,No,Yes,Yes,Yes,1.6,2,27,0.7,124,1138,1491,267,12,10,low cost
15/03/2022,1253,No,4,10,8,Yes,Yes,No,Yes,Yes,0.7,0,34,0.9,113,161,647,3518,7,3,very high cost
15/03/2022,895,No,8,14,4,No,Yes,Yes,No,No,0.5,6,16,0.3,164,126,1575,3122,7,0,high cost
15/03/2022,793,Yes,8,2,3,Yes,Yes,Yes,Yes,Yes,1.9,0,43,0.3,124,15,1196,1050,11,9,low cost
15/03/2022,1628,Yes,2,13,12,Yes,Yes,Yes,No,Yes,1.8,11,56,0.1,136,500,1713,3358,17,11,very high cost
15/03/2022,625,No,8,3,17,No,No,Yes,No,Yes,2.7,2,42,0.8,138,203,1771,2929,10,4,high cost
15/03/2022,1110,No,8,5,15,No,No,No,Yes,Yes,1.5,2,12,0.3,153,961,1950,624,9,7,low cost
15/03/2022,999,No,1,17,8,Yes,No,No,No,No,1.7,6,49,0.6,132,608,1970,1598,7,0,medium cost
15/03/2022,1856,No,5,1,10,Yes,No,Yes,Yes,Yes,0.5,0,24,0.1,155,277,1155,2052,17,6,high cost
15/03/2022,1715,No,6,20,4,Yes,No,Yes,Yes,Yes,2.6,9,15,0.6,120,114,1849,1249,16,2,medium cost
15/03/2022,1897,Yes,2,7,2,No,No,No,Yes,Yes,1.9,2,54,0.3,154,630,738,412,17,11,low cost
15/03/2022,1202,Yes,2,1,3,No,No,Yes,No,No,2.4,0,19,0.1,122,404,1742,595,19,0,low cost
15/03/2022,1171,Yes,7,19,8,No,No,Yes,No,No,1.7,2,19,0.3,167,248,755,263,6,5,low cost
15/03/2022,964,No,8,0,5,Yes,No,No,Yes,Yes,2,0,22,0.7,86,225,1234,2577,17,16,high cost
15/03/2022,1973,Yes,4,10,3,No,Yes,Yes,No,No,2.4,6,46,0.1,193,699,851,639,6,0,low cost
15/03/2022,1992,Yes,1,14,10,Yes,No,Yes,No,Yes,0.6,11,2,0.1,141,649,895,3206,10,9,very high cost
15/03/2022,546,Yes,5,15,3,Yes,No,Yes,No,No,2.6,5,26,1,159,416,1658,1550,7,2,medium cost
15/03/2022,1093,No,2,12,6,Yes,No,No,Yes,Yes,0.5,1,31,0.6,171,1310,1420,1646,12,0,medium cost
15/03/2022,1880,Yes,4,14,15,Yes,No,No,No,No,2,11,35,0.1,200,930,1983,1930,17,7,high cost
15/03/2022,1765,No,2,7,18,No,No,No,No,Yes,1.1,3,11,0.7,87,835,1175,3695,6,5,very high cost
15/03/2022,1640,No,8,11,10,No,Yes,Yes,Yes,Yes,0.5,1,36,0.9,87,664,1806,3235,6,1,very high cost
15/03/2022,1830,No,6,12,14,Yes,No,No,No,No,0.5,0,7,0.9,191,460,1583,2334,8,7,high cost
15/03/2022,826,No,4,19,17,No,No,No,No,No,0.6,3,62,0.7,187,778,1615,1998,17,4,medium cost
15/03/2022,1864,No,1,2,10,No,No,No,Yes,Yes,2.2,0,7,0.1,142,225,1545,2258,10,1,high cost
15/03/2022,586,Yes,7,17,7,Yes,Yes,No,Yes,Yes,0.6,16,42,0.3,121,785,1118,1869,12,2,medium cost
15/03/2022,1206,No,3,13,4,No,Yes,Yes,Yes,Yes,3,10,30,0.6,127,1581,1713,1825,7,1,high cost
15/03/2022,832,Yes,5,2,14,Yes,Yes,Yes,Yes,Yes,0.5,1,5,0.1,165,9,1944,3946,12,5,very high cost
15/03/2022,848,Yes,7,3,15,Yes,Yes,No,No,Yes,2.8,1,8,0.1,103,7,1294,436,10,6,low cost
15/03/2022,1851,No,6,2,8,No,No,No,No,Yes,2.9,0,53,0.7,112,174,1175,2678,6,0,high cost
15/03/2022,1166,Yes,1,11,7,No,Yes,No,No,Yes,0.5,7,59,0.5,80,437,638,3887,8,6,very high cost
15/03/2022,1776,Yes,4,16,20,Yes,Yes,Yes,No,Yes,2.1,10,35,0.1,172,278,623,1813,16,13,medium cost
15/03/2022,1254,Yes,2,10,16,Yes,Yes,No,Yes,Yes,1.2,2,27,0.2,134,1288,1372,817,14,1,low cost
15/03/2022,1494,No,1,17,9,No,No,Yes,Yes,Yes,1.6,4,24,0.2,101,979,1190,3614,15,12,very high cost
15/03/2022,984,Yes,8,18,16,Yes,No,Yes,Yes,Yes,2.2,0,39,0.5,119,56,1931,2013,11,7,medium cost
15/03/2022,1179,Yes,5,17,18,No,Yes,No,No,No,0.8,1,5,0.9,154,913,1429,543,8,7,low cost
15/03/2022,513,No,8,13,13,Yes,Yes,No,No,No,1.9,8,27,0.4,174,282,710,3400,16,6,high cost
15/03/2022,557,No,6,4,16,No,No,Yes,No,No,0.5,3,17,0.2,89,322,710,2623,17,16,medium cost
15/03/2022,744,No,4,2,19,No,No,Yes,Yes,Yes,1.7,0,33,0.5,105,1252,1963,2700,9,3,high cost
15/03/2022,1129,Yes,2,10,13,Yes,No,Yes,Yes,Yes,0.8,9,21,0.6,116,1128,1702,1400,11,0,medium cost
15/03/2022,1148,No,5,20,11,No,No,Yes,Yes,Yes,2.3,0,58,0.3,170,606,688,3127,10,7,high cost
15/03/2022,1793,No,5,17,6,Yes,Yes,No,Yes,Yes,2.7,12,44,0.7,175,655,1459,2803,19,9,very high cost
15/03/2022,1310,No,5,11,5,Yes,Yes,Yes,No,No,2.3,3,15,0.2,150,954,970,2518,18,17,high cost
15/03/2022,1604,No,6,15,2,Yes,No,No,No,Yes,1.2,1,6,0.5,191,68,1042,3564,7,2,very high cost
15/03/2022,1676,No,1,3,4,No,Yes,No,No,Yes,1.6,2,37,0.2,145,134,1197,2515,14,8,high cost
15/03/2022,1001,No,3,7,10,Yes,Yes,Yes,No,Yes,2.8,1,40,0.2,117,922,1836,3654,13,9,very high cost
15/03/2022,1086,No,8,19,18,Yes,Yes,No,Yes,Yes,2.7,0,24,0.1,135,1874,1976,3930,17,1,very high cost
15/03/2022,1986,Yes,7,19,17,Yes,No,Yes,Yes,Yes,0.5,7,39,0.1,89,251,599,3476,11,8,very high cost
15/03/2022,634,Yes,1,12,4,No,Yes,No,No,Yes,0.8,5,41,0.2,192,1362,1853,3242,18,11,very high cost
15/03/2022,502,No,6,8,20,Yes,No,No,No,Yes,0.8,7,52,1,82,281,1159,2666,5,4,high cost
15/03/2022,1641,No,8,7,17,No,Yes,No,No,Yes,1.1,6,48,0.7,97,224,1994,1695,13,6,high cost
15/03/2022,623,No,3,1,18,No,Yes,Yes,Yes,Yes,1.4,0,15,0.2,189,778,844,3510,14,4,high cost
15/03/2022,962,Yes,8,20,20,No,No,Yes,No,No,1.1,3,17,0.1,161,546,1424,3438,14,3,very high cost
16/03/2022,1057,Yes,4,10,2,Yes,No,No,Yes,Yes,2.7,3,41,0.1,97,397,891,2033,16,9,medium cost
16/03/2022,1862,No,1,2,9,No,No,No,No,Yes,1.5,1,62,1,182,386,1046,1017,11,3,medium cost
16/03/2022,555,Yes,2,10,8,No,Yes,Yes,Yes,Yes,3,5,38,0.8,193,214,1970,1686,8,1,medium cost
16/03/2022,1000,No,5,12,20,No,No,No,Yes,Yes,2.7,1,58,1,135,461,833,862,7,0,low cost
16/03/2022,841,No,5,14,11,Yes,No,No,Yes,Yes,0.5,6,11,0.3,81,125,675,957,6,5,low cost
16/03/2022,865,No,4,12,14,No,Yes,No,No,No,2.9,5,16,0.1,89,335,1009,3494,13,3,very high cost
16/03/2022,999,No,4,13,11,Yes,Yes,Yes,Yes,Yes,2.6,11,56,1,165,342,1641,3083,8,4,high cost
16/03/2022,1232,No,6,14,15,Yes,Yes,No,No,Yes,1.2,12,30,0.9,131,625,761,1656,8,4,medium cost
16/03/2022,1194,No,2,12,19,Yes,No,No,Yes,Yes,2.3,6,34,0.2,165,494,509,313,15,1,low cost
16/03/2022,612,Yes,8,6,18,Yes,Yes,Yes,Yes,Yes,0.5,1,20,0.8,179,1145,1487,3282,16,2,very high cost
16/03/2022,1362,Yes,6,4,5,Yes,Yes,No,No,No,2.9,0,47,0.5,186,600,1042,3629,19,17,very high cost
16/03/2022,1469,No,2,14,5,Yes,Yes,Yes,Yes,Yes,1.7,11,44,0.5,169,484,711,1687,15,5,medium cost
16/03/2022,986,Yes,4,20,18,Yes,No,No,Yes,Yes,0.8,13,28,0.8,182,199,679,1149,8,7,low cost
16/03/2022,1843,No,3,7,6,No,Yes,No,Yes,Yes,2.8,1,62,0.8,104,21,832,3899,5,4,very high cost
16/03/2022,1561,No,2,13,10,Yes,No,Yes,Yes,Yes,0.5,10,4,0.5,134,885,1811,1783,13,12,high cost
16/03/2022,1695,Yes,5,13,11,Yes,No,Yes,Yes,Yes,0.5,2,47,0.5,189,308,1208,1629,8,6,medium cost
16/03/2022,667,No,1,7,8,Yes,No,Yes,No,No,2.6,3,8,0.8,185,1015,1947,2528,11,8,high cost
16/03/2022,1768,Yes,7,2,5,Yes,No,No,Yes,Yes,2,0,2,0.8,88,1303,1814,3256,9,6,very high cost
16/03/2022,1269,Yes,8,17,16,No,Yes,Yes,No,No,2.8,16,41,1,180,406,1036,2341,10,9,high cost
16/03/2022,1109,Yes,1,12,16,No,No,Yes,No,Yes,2.8,6,57,0.9,151,124,833,2785,15,10,high cost
16/03/2022,936,No,3,17,12,No,No,Yes,Yes,Yes,0.5,14,14,0.1,164,150,1677,3761,13,1,very high cost
16/03/2022,1713,Yes,6,16,2,No,Yes,No,Yes,Yes,2,9,5,0.7,199,108,1963,1513,15,6,medium cost
16/03/2022,1175,Yes,2,7,5,Yes,No,Yes,Yes,Yes,1.7,1,45,0.6,167,90,557,2240,10,6,medium cost
16/03/2022,1940,Yes,4,1,3,Yes,Yes,Yes,Yes,Yes,1,0,5,0.2,194,588,1809,820,19,18,medium cost
16/03/2022,855,Yes,2,3,8,Yes,Yes,No,Yes,Yes,0.5,2,59,0.5,159,1028,1196,1875,16,8,medium cost
16/03/2022,771,Yes,3,17,10,Yes,Yes,Yes,Yes,Yes,0.5,0,33,0.1,157,776,1247,920,16,2,low cost
16/03/2022,645,No,4,14,13,No,Yes,No,Yes,Yes,2.5,10,63,1,174,278,584,3615,18,8,high cost
16/03/2022,1307,No,7,3,5,No,Yes,No,No,No,1.8,2,7,0.6,88,897,1103,1412,16,9,medium cost
16/03/2022,1948,No,1,13,10,Yes,No,Yes,No,No,2.9,4,5,0.2,136,651,700,361,6,1,low cost
16/03/2022,1509,No,4,8,3,Yes,No,Yes,No,Yes,0.6,5,50,0.3,81,1010,1684,1540,12,8,medium cost
16/03/2022,626,Yes,2,9,4,No,Yes,Yes,Yes,Yes,2.8,3,11,0.8,109,737,1759,1077,6,1,low cost
16/03/2022,1190,No,5,1,9,No,Yes,Yes,No,No,2,0,40,0.2,93,1399,1646,3610,13,7,very high cost
16/03/2022,1727,Yes,6,18,6,No,No,Yes,No,No,2.1,10,57,0.3,158,376,1288,512,5,2,low cost
16/03/2022,1670,Yes,8,20,20,No,Yes,No,No,No,3,14,62,0.5,114,1117,1330,3024,6,0,very high cost
16/03/2022,1150,Yes,1,17,16,No,No,Yes,Yes,Yes,0.5,4,27,1,134,234,1947,1610,11,0,medium cost
16/03/2022,1208,No,1,19,12,No,No,No,Yes,Yes,2.9,5,16,1,175,691,1028,2201,17,16,medium cost
16/03/2022,1812,Yes,7,15,11,Yes,Yes,Yes,Yes,Yes,1.3,4,42,1,162,380,1550,3338,18,13,very high cost
16/03/2022,770,Yes,4,9,4,No,Yes,Yes,No,No,1.5,6,61,0.2,196,603,1483,3473,7,3,very high cost
16/03/2022,1559,Yes,8,17,15,Yes,Yes,Yes,Yes,Yes,1.3,10,10,0.3,114,117,681,2203,7,5,medium cost
16/03/2022,1902,No,4,11,15,Yes,No,No,No,Yes,0.5,10,13,0.2,155,766,877,940,14,10,medium cost
16/03/2022,1751,No,8,9,12,Yes,Yes,No,No,No,2.5,1,4,0.6,146,1499,1952,1155,19,14,medium cost
16/03/2022,1416,Yes,4,0,7,No,Yes,Yes,No,No,1.8,0,20,0.1,93,1175,1578,3872,10,2,very high cost
16/03/2022,1288,No,6,6,10,No,Yes,Yes,Yes,Yes,0.5,3,61,0.2,115,988,1503,1882,16,6,high cost
16/03/2022,1003,Yes,8,19,10,No,No,No,Yes,Yes,2.9,16,16,0.6,119,190,1905,1798,16,7,medium cost
16/03/2022,1715,Yes,6,3,3,No,No,Yes,Yes,Yes,0.5,1,18,0.1,96,674,1375,2598,17,2,very high cost
16/03/2022,1967,No,1,7,7,Yes,No,No,Yes,Yes,0.5,0,46,0.6,199,518,1374,1567,15,2,medium cost
16/03/2022,962,No,1,20,14,No,No,Yes,No,Yes,1,14,2,0.9,125,1618,1916,1491,16,2,medium cost
16/03/2022,1487,No,2,7,3,No,No,No,Yes,Yes,1.5,5,42,0.8,120,857,989,2003,12,4,high cost
16/03/2022,1569,Yes,4,6,4,No,No,Yes,Yes,Yes,1.6,4,54,0.9,190,371,665,3905,6,2,very high cost
16/03/2022,1146,No,5,10,11,Yes,Yes,No,Yes,Yes,3,5,57,0.4,111,73,583,291,19,9,low cost
16/03/2022,1379,Yes,8,13,18,No,Yes,No,Yes,Yes,1.5,6,9,0.8,118,98,755,1693,11,4,medium cost
16/03/2022,1504,No,4,9,13,No,Yes,Yes,Yes,Yes,1.9,7,25,0.3,152,395,1853,1788,13,11,medium cost
16/03/2022,1945,No,6,5,20,No,Yes,No,No,No,1.2,3,26,0.7,112,1064,1540,3322,18,7,very high cost
16/03/2022,1630,Yes,6,1,20,No,Yes,Yes,Yes,Yes,2.8,0,32,0.9,80,712,1726,1751,12,10,high cost
16/03/2022,1125,Yes,1,14,12,Yes,No,No,No,Yes,2.7,10,23,0.4,117,774,939,1641,14,8,medium cost
16/03/2022,614,Yes,7,7,12,No,Yes,No,Yes,Yes,0.7,4,51,0.1,178,1012,1040,2854,10,7,high cost
16/03/2022,854,No,4,9,2,No,No,No,Yes,Yes,1,5,17,0.9,101,730,1148,3115,7,0,high cost
16/03/2022,1470,Yes,1,9,14,No,Yes,Yes,No,Yes,1.7,6,45,0.1,121,777,1090,3259,10,1,very high cost
16/03/2022,1826,Yes,8,6,17,Yes,No,Yes,Yes,Yes,0.5,5,49,0.6,172,973,1633,1612,17,9,high cost
16/03/2022,807,Yes,4,0,4,No,No,Yes,No,No,0.5,0,37,0.2,127,245,829,2319,5,4,medium cost
16/03/2022,1996,Yes,5,4,16,No,No,Yes,Yes,Yes,2.8,0,7,0.1,138,937,1083,1258,17,14,medium cost
16/03/2022,1083,Yes,5,5,10,No,Yes,No,No,No,2,3,41,0.7,158,937,1164,1543,18,3,medium cost
16/03/2022,1035,No,2,15,19,No,No,Yes,Yes,Yes,0.5,14,49,0.3,178,574,1171,3991,12,4,very high cost
16/03/2022,1521,Yes,1,9,19,No,No,No,Yes,Yes,1.6,5,62,0.3,143,678,1630,3555,5,2,very high cost
16/03/2022,1314,Yes,4,18,18,No,No,Yes,Yes,Yes,2.8,13,5,1,87,82,512,3411,17,16,very high cost
16/03/2022,535,No,8,19,4,No,No,No,No,No,1.9,5,24,0.2,190,398,1775,524,9,3,low cost
16/03/2022,673,Yes,6,14,4,No,Yes,No,Yes,Yes,1.9,13,35,0.4,142,1096,1570,3541,18,17,very high cost
16/03/2022,1219,No,6,7,4,No,No,Yes,No,No,1.6,5,4,0.3,169,1419,1698,1998,9,2,high cost
16/03/2022,1606,Yes,5,0,2,No,No,Yes,Yes,Yes,0.5,0,33,0.9,200,157,770,3437,11,1,very high cost
16/03/2022,1603,Yes,2,8,11,No,Yes,Yes,Yes,Yes,0.5,1,17,0.5,114,430,1207,1637,17,3,medium cost
16/03/2022,1958,No,1,14,3,No,No,No,Yes,Yes,0.5,6,52,0.4,153,1524,1848,3064,7,6,very high cost
16/03/2022,695,No,2,19,7,Yes,Yes,No,Yes,Yes,0.5,18,12,0.6,196,1649,1829,2855,16,13,high cost
16/03/2022,1441,No,1,12,4,Yes,Yes,Yes,Yes,Yes,0.6,0,53,0.5,106,254,954,1393,9,4,medium cost
16/03/2022,1470,No,7,10,4,No,No,Yes,Yes,Yes,2.2,4,33,0.4,138,1790,1988,1633,18,4,high cost
16/03/2022,1890,No,4,5,15,No,Yes,No,Yes,Yes,1.1,4,48,0.5,127,1438,1832,2392,10,4,very high cost
16/03/2022,1152,Yes,2,0,8,No,Yes,Yes,Yes,Yes,2.1,0,26,0.3,82,1304,1673,3284,15,2,very high cost
16/03/2022,1619,Yes,6,9,16,No,Yes,No,No,Yes,0.9,3,20,0.9,117,813,1180,464,7,5,low cost
16/03/2022,1002,Yes,7,7,18,Yes,No,No,No,Yes,1.8,1,45,0.7,180,948,1007,1234,19,13,low cost
16/03/2022,742,Yes,3,1,6,Yes,Yes,No,Yes,Yes,0.5,0,36,0.7,139,1161,1288,292,8,0,low cost
16/03/2022,1306,Yes,3,9,16,No,No,Yes,Yes,Yes,2.1,2,33,0.4,174,867,1258,2521,6,5,high cost
16/03/2022,1424,Yes,5,0,19,No,No,Yes,No,Yes,2.9,0,20,0.6,180,181,1199,2658,15,0,high cost
16/03/2022,942,No,4,9,13,Yes,Yes,Yes,No,No,1.4,8,27,0.5,91,754,1532,587,6,3,low cost
16/03/2022,1934,Yes,4,16,9,No,Yes,No,Yes,Yes,2.7,8,2,0.1,118,242,1127,2190,18,1,high cost
16/03/2022,1290,Yes,4,20,8,No,No,Yes,Yes,Yes,1.4,19,35,0.3,110,405,742,879,16,2,low cost
16/03/2022,930,No,1,13,9,Yes,No,Yes,No,No,2.1,0,54,0.9,80,1569,1763,1743,7,1,high cost
16/03/2022,1699,Yes,4,20,18,Yes,No,No,No,Yes,0.5,16,21,0.1,156,105,1099,1181,16,0,medium cost
16/03/2022,1849,Yes,7,12,15,No,Yes,No,No,Yes,0.5,1,29,0.5,181,978,1986,3330,14,4,very high cost
16/03/2022,1922,No,8,16,17,No,No,No,Yes,Yes,0.5,15,42,0.6,153,725,1882,3564,12,1,very high cost
16/03/2022,548,No,4,14,8,Yes,Yes,Yes,Yes,Yes,1,0,56,0.4,146,657,1657,562,17,14,low cost
16/03/2022,916,Yes,4,1,11,Yes,No,No,Yes,Yes,0.5,0,47,0.2,82,1147,1393,1659,11,10,medium cost
16/03/2022,1783,Yes,8,11,7,No,Yes,No,No,No,0.5,8,14,0.6,183,910,1566,1816,12,7,high cost
16/03/2022,1083,Yes,5,9,5,Yes,Yes,Yes,Yes,Yes,1.4,2,49,0.8,156,295,503,1338,16,8,low cost
16/03/2022,1698,No,8,12,17,Yes,No,No,Yes,Yes,2.8,10,7,0.8,131,26,508,2992,15,3,high cost
16/03/2022,1969,No,8,20,7,Yes,No,Yes,Yes,Yes,0.8,5,7,0.2,85,332,764,315,16,7,low cost
16/03/2022,869,No,7,3,12,No,Yes,No,No,No,1.9,0,2,0.6,197,519,533,3249,19,0,high cost
16/03/2022,1337,Yes,4,1,20,Yes,No,Yes,No,No,2.7,0,5,0.7,200,161,1029,3242,10,1,high cost
16/03/2022,637,Yes,4,6,7,No,No,Yes,No,No,0.8,2,28,0.6,194,1080,1289,2725,15,10,high cost
16/03/2022,833,Yes,4,2,19,No,Yes,Yes,Yes,Yes,0.6,0,27,0.3,145,649,1290,586,19,8,low cost
