date,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
13/03/2022,541.00,Yes,2.30,No,4.00,No,51,0.4,200,8,17,1012,1226,403,11,2,12,No,No,No,low cost
13/03/2022,818.00,No,0.50,Yes,2.00,Yes,23,0.2,192,5,17,586,1552,2518,19,12,3,Yes,Yes,No,high cost
13/03/2022,1414.00,No,0.50,No,0.00,Yes,15,0.8,168,2,0,294,1233,1069,18,6,14,Yes,No,No,low cost
13/03/2022,601.00,Yes,1.70,Yes,3.00,Yes,6,0.8,169,4,11,818,1827,2651,14,8,9,Yes,No,Yes,high cost
13/03/2022,561.00,Yes,2.80,Yes,2.00,Yes,40,0.1,99,7,6,426,865,2974,15,12,19,Yes,No,Yes,high cost
13/03/2022,1616.00,Yes,2.30,Yes,3.00,No,52,0.1,100,5,8,151,1133,657,7,3,2,Yes,Yes,No,low cost
13/03/2022,1263.00,Yes,1.40,Yes,1.00,Yes,32,0.4,103,2,2,409,644,3372,18,13,10,Yes,Yes,No,very high cost
13/03/2022,1604.00,Yes,1.90,Yes,0.00,Yes,63,0.6,93,5,2,641,1156,1464,15,9,20,Yes,Yes,No,medium cost
13/03/2022,539.00,No,2.00,Yes,1.00,No,24,0.5,86,4,2,958,967,1326,7,4,3,Yes,Yes,No,low cost
13/03/2022,1071.00,No,2.60,No,0.00,No,49,0.3,199,4,5,1328,1970,3393,6,5,7,Yes,No,No,very high cost
13/03/2022,826.00,No,0.50,Yes,0.00,Yes,57,0.5,135,2,0,354,530,323,17,3,7,Yes,No,Yes,low cost
13/03/2022,771.00,No,2.90,No,2.00,No,62,0.7,106,1,8,1709,1781,1628,9,3,6,No,Yes,No,medium cost
13/03/2022,1811.00,No,2.90,No,0.00,No,33,0.2,132,8,2,1099,1553,2610,8,3,13,Yes,Yes,No,very high cost
13/03/2022,1842.00,Yes,2.20,Yes,7.00,No,56,0.4,179,4,10,783,1227,3721,16,11,4,No,Yes,Yes,very high cost
13/03/2022,1420.00,No,2.80,Yes,1.00,No,50,0.1,100,8,8,194,1393,763,17,1,17,No,Yes,Yes,low cost
13/03/2022,1763.00,No,0.50,Yes,12.00,No,10,0.2,184,3,19,238,1893,792,17,12,13,Yes,No,Yes,low cost
13/03/2022,1163.00,Yes,1.90,No,6.00,No,2,0.9,133,5,20,919,1076,1568,14,0,19,Yes,No,No,medium cost
13/03/2022,1805.00,Yes,0.50,No,0.00,No,29,0.2,182,4,2,758,891,1276,19,4,17,No,Yes,No,medium cost
13/03/2022,610.00,Yes,1.60,Yes,9.00,No,52,0.4,90,4,19,1039,1273,3472,10,4,12,Yes,Yes,Yes,very high cost
13/03/2022,1533.00,Yes,1.10,Yes,18.00,Yes,17,0.3,160,4,20,1054,1393,2520,8,2,11,Yes,No,Yes,high cost
13/03/2022,1924.00,No,0.50,No,3.00,Yes,63,0.3,111,2,10,122,686,3423,13,3,19,Yes,No,No,very high cost
13/03/2022,1801.00,No,0.50,Yes,6.00,No,52,0.9,120,6,10,100,1708,258,14,8,9,Yes,No,No,low cost
13/03/2022,1726.00,Yes,1.90,No,1.00,Yes,42,0.6,106,5,3,1221,1804,1868,16,7,6,Yes,No,No,high cost
13/03/2022,794.00,No,2.50,Yes,15.00,No,14,0.6,197,3,19,312,1376,2171,19,8,18,No,No,Yes,medium cost
13/03/2022,1686.00,Yes,0.50,Yes,4.00,No,28,0.8,182,5,8,599,1073,780,11,10,5,No,No,No,low cost
13/03/2022,1444.00,Yes,2.10,Yes,0.00,No,6,0.9,103,1,1,1274,1340,712,17,5,10,No,No,No,low cost
14/03/2022,1004.00,No,1.60,Yes,0.00,Yes,30,1,160,8,1,62,581,1012,7,4,13,Yes,Yes,Yes,low cost
14/03/2022,1242.00,Yes,2.40,No,8.00,No,28,0.2,166,4,9,315,1796,318,11,10,19,Yes,No,No,low cost
14/03/2022,539.00,No,1.50,No,6.00,Yes,26,0.2,137,6,8,1123,1709,3948,18,11,15,Yes,Yes,Yes,very high cost
14/03/2022,717.00,No,1.10,Yes,2.00,Yes,14,0.1,99,8,6,1878,1981,629,16,15,20,Yes,No,No,low cost
14/03/2022,1540.00,No,0.70,Yes,0.00,Yes,29,0.1,157,7,1,318,831,1161,11,8,5,Yes,No,No,low cost
14/03/2022,672.00,No,0.50,No,7.00,Yes,35,0.1,99,8,17,574,1267,1403,16,7,6,Yes,No,No,low cost
14/03/2022,1325.00,Yes,0.50,No,0.00,Yes,13,1,133,4,8,1353,1915,3707,19,3,18,Yes,Yes,No,very high cost
14/03/2022,950.00,No,0.50,No,6.00,Yes,55,0.1,124,8,7,86,1681,1305,6,5,4,Yes,No,Yes,low cost
14/03/2022,948.00,No,1.50,Yes,6.00,No,18,0.3,119,4,7,340,1728,2926,17,13,9,Yes,Yes,Yes,high cost
14/03/2022,1328.00,Yes,0.50,No,5.00,Yes,27,0.3,144,3,18,602,1156,2674,7,2,5,Yes,No,Yes,high cost
14/03/2022,1447.00,No,0.50,No,3.00,No,40,0.7,184,2,5,963,1062,471,8,4,20,No,No,Yes,low cost
14/03/2022,1973.00,Yes,0.50,Yes,3.00,No,21,0.8,95,8,7,127,507,1724,12,10,8,No,No,Yes,medium cost
14/03/2022,1731.00,Yes,2.30,Yes,18.00,No,60,0.5,171,4,20,142,1039,1220,9,3,20,No,Yes,No,medium cost
14/03/2022,1617.00,No,1.50,No,1.00,Yes,63,0.7,111,2,10,274,1079,2754,19,10,8,Yes,Yes,Yes,high cost
14/03/2022,1791.00,Yes,0.50,Yes,1.00,Yes,33,0.5,110,5,4,371,682,594,17,8,16,Yes,No,Yes,low cost
14/03/2022,851.00,No,2.30,Yes,7.00,Yes,54,1,101,2,9,788,1007,1005,12,2,14,Yes,No,Yes,low cost
14/03/2022,856.00,No,1.90,Yes,0.00,Yes,14,0.6,115,1,7,395,1027,2439,6,3,12,Yes,Yes,Yes,medium cost
14/03/2022,714.00,Yes,0.50,No,1.00,No,30,0.3,145,4,2,643,1527,2302,12,10,10,No,Yes,Yes,medium cost
14/03/2022,951.00,No,0.50,No,6.00,Yes,15,0.6,81,2,17,854,935,1083,16,11,16,Yes,Yes,No,low cost
14/03/2022,1303.00,Yes,2.10,No,6.00,Yes,10,0.4,109,8,15,1335,1873,2219,9,3,15,Yes,Yes,Yes,high cost
14/03/2022,1550.00,Yes,2.70,No,2.00,No,32,0.1,126,7,5,1541,1619,1571,12,3,14,No,No,No,high cost
14/03/2022,1759.00,Yes,1.40,No,10.00,Yes,15,0.4,101,4,13,382,1163,2107,18,5,16,Yes,Yes,No,high cost
14/03/2022,1448.00,No,0.50,Yes,18.00,No,2,0.2,100,5,19,846,1144,593,9,4,18,Yes,Yes,Yes,low cost
14/03/2022,1987.00,Yes,1.90,No,0.00,No,50,0.7,119,8,18,960,1925,857,12,4,6,Yes,Yes,No,medium cost
14/03/2022,908.00,No,2.10,No,1.00,No,44,0.6,95,5,2,154,941,3518,16,12,7,Yes,Yes,Yes,very high cost
14/03/2022,820.00,No,0.50,Yes,2.00,No,58,0.3,160,4,4,468,694,1284,17,7,17,No,No,Yes,low cost
14/03/2022,904.00,No,2.70,Yes,4.00,No,19,0.6,147,6,7,1094,1496,545,19,18,16,No,No,No,low cost
14/03/2022,667.00,No,1.30,Yes,4.00,Yes,6,0.1,149,6,10,272,870,3566,9,5,12,Yes,No,Yes,high cost
14/03/2022,1109.00,No,2.10,No,1.00,No,34,0.1,173,1,4,165,1103,2821,13,5,17,Yes,No,Yes,high cost
14/03/2022,1333.00,No,1.40,No,3.00,Yes,59,0.7,183,7,5,394,1301,3442,18,16,5,Yes,Yes,No,very high cost
14/03/2022,1352.00,No,2.40,No,5.00,Yes,6,0.9,92,6,9,629,1299,1309,12,1,14,Yes,No,No,medium cost
14/03/2022,1600.00,No,2.50,Yes,1.00,No,19,0.6,88,6,9,831,1713,1179,10,3,18,No,No,Yes,medium cost
14/03/2022,1454.00,No,1.40,Yes,8.00,No,37,0.8,80,8,20,903,910,1713,16,0,19,No,No,No,medium cost
14/03/2022,1489.00,No,2.10,Yes,0.00,No,9,0.4,169,3,1,923,1759,1663,9,3,14,Yes,No,Yes,medium cost
14/03/2022,1823.00,No,2.80,Yes,11.00,No,10,0.6,81,8,19,362,1250,1812,5,0,19,Yes,Yes,Yes,high cost
14/03/2022,1581.00,Yes,1.00,No,9.00,No,41,0.4,172,4,19,693,850,1384,19,9,2,No,Yes,Yes,medium cost
14/03/2022,1672.00,Yes,1.70,Yes,1.00,Yes,44,0.5,172,8,4,1250,1435,1348,11,6,7,Yes,Yes,Yes,medium cost
14/03/2022,1283.00,Yes,0.70,Yes,0.00,Yes,27,0.2,80,4,6,1135,1923,3957,17,15,6,Yes,No,No,very high cost
14/03/2022,630.00,No,2.00,No,9.00,Yes,14,0.5,180,8,13,66,1448,1212,12,8,12,Yes,No,No,low cost
14/03/2022,659.00,No,2.20,No,0.00,Yes,24,0.7,151,8,2,924,1877,3925,8,1,10,Yes,Yes,Yes,very high cost
14/03/2022,1811.00,Yes,0.50,Yes,0.00,No,32,1,115,6,0,204,1132,348,17,11,18,Yes,No,Yes,low cost
14/03/2022,688.00,Yes,2.50,No,9.00,No,40,0.2,109,5,20,376,1957,1382,12,7,8,No,Yes,No,medium cost
14/03/2022,514.00,Yes,2.90,Yes,5.00,No,18,0.7,141,2,8,1083,1492,980,13,7,16,No,No,Yes,low cost
14/03/2022,1933.00,No,2.80,Yes,1.00,No,16,0.5,154,3,9,229,1473,838,14,2,18,No,Yes,No,low cost
14/03/2022,915.00,No,2.00,No,8.00,Yes,31,0.3,91,3,20,875,1316,378,11,6,9,Yes,Yes,No,low cost
14/03/2022,1006.00,No,2.20,Yes,4.00,Yes,22,0.8,135,4,8,35,991,909,18,4,7,Yes,No,Yes,low cost
14/03/2022,1134.00,Yes,0.90,No,2.00,Yes,13,0.4,92,4,19,18,903,3632,17,8,19,Yes,Yes,No,very high cost
14/03/2022,599.00,Yes,2.90,No,0.00,Yes,64,0.3,186,8,1,103,646,3396,5,3,7,Yes,No,No,high cost
14/03/2022,973.00,No,0.50,Yes,5.00,No,53,0.5,196,5,7,105,588,1861,13,10,16,No,Yes,No,medium cost
14/03/2022,1180.00,Yes,2.50,No,0.00,Yes,27,0.1,90,6,1,168,540,348,7,5,19,Yes,Yes,Yes,low cost
14/03/2022,1237.00,Yes,2.50,No,7.00,No,13,0.8,98,4,12,18,1004,2528,11,8,16,No,No,No,high cost
14/03/2022,659.00,No,0.50,Yes,7.00,Yes,5,0.3,169,8,10,659,730,2190,16,10,16,Yes,Yes,No,medium cost
14/03/2022,1142.00,Yes,1.40,Yes,6.00,No,6,0.7,190,8,8,534,855,663,12,4,5,No,Yes,Yes,low cost
14/03/2022,1002.00,No,2.70,Yes,16.00,Yes,11,0.4,185,6,18,285,512,961,10,7,19,Yes,No,Yes,low cost
14/03/2022,1392.00,No,2.50,No,0.00,Yes,44,0.7,113,4,2,482,1098,1280,8,1,16,Yes,No,Yes,medium cost
14/03/2022,602.00,No,0.90,No,9.00,No,50,0.9,141,8,18,1571,1717,2189,7,5,16,No,Yes,No,high cost
14/03/2022,1249.00,Yes,0.50,No,3.00,Yes,55,0.8,140,3,8,605,1193,531,18,10,13,Yes,Yes,Yes,low cost
14/03/2022,531.00,Yes,0.50,Yes,0.00,Yes,12,0.5,121,4,3,158,1657,2331,18,12,20,Yes,No,Yes,medium cost
14/03/2022,1450.00,No,2.10,No,1.00,No,31,0.6,114,5,4,1573,1639,794,11,5,9,No,Yes,Yes,medium cost
14/03/2022,1342.00,No,2.80,No,1.00,No,50,0.1,173,1,8,127,620,2644,7,2,11,No,Yes,Yes,high cost
14/03/2022,832.00,Yes,0.50,No,5.00,Yes,22,0.6,198,1,8,343,1431,1666,15,4,20,Yes,Yes,Yes,medium cost
14/03/2022,867.00,Yes,1.50,No,0.00,Yes,57,0.1,159,4,0,289,724,2157,8,6,18,Yes,No,No,medium cost
14/03/2022,1404.00,No,2.10,No,16.00,No,44,0.9,151,1,20,1703,1880,1196,10,6,5,No,No,Yes,medium cost
14/03/2022,840.00,No,0.90,Yes,6.00,No,33,0.7,150,6,7,1482,1591,2072,10,8,19,No,Yes,No,high cost
14/03/2022,1368.00,No,0.50,No,10.00,Yes,42,0.2,91,1,20,907,925,1590,12,0,14,Yes,No,No,medium cost
14/03/2022,1927.00,No,0.90,Yes,3.00,No,11,0.4,190,8,12,491,1506,2916,16,11,18,No,Yes,Yes,very high cost
14/03/2022,1714.00,No,0.50,Yes,7.00,No,31,0.4,120,2,10,287,627,3707,5,1,19,No,No,Yes,very high cost
14/03/2022,1201.00,Yes,0.50,No,1.00,Yes,10,0.4,198,6,5,1151,1723,726,11,4,3,Yes,Yes,No,low cost
14/03/2022,1796.00,Yes,2.30,No,4.00,No,44,0.9,184,2,11,1024,1363,3577,17,7,4,Yes,Yes,No,very high cost
14/03/2022,1147.00,No,0.80,Yes,11.00,No,28,0.7,158,6,13,1085,1134,2627,18,3,15,Yes,No,Yes,high cost
14/03/2022,776.00,Yes,1.70,No,0.00,Yes,20,1,146,4,9,991,1803,685,15,11,7,Yes,Yes,Yes,low cost
14/03/2022,510.00,No,2.60,No,0.00,No,33,0.1,110,6,10,1052,1897,1693,6,2,5,No,Yes,No,medium cost
14/03/2022,1045.00,Yes,1.20,Yes,3.00,Yes,40,0.1,175,6,7,1078,1564,2137,11,8,12,Yes,No,Yes,high cost
14/03/2022,1497.00,Yes,0.90,Yes,4.00,Yes,10,0.1,153,8,20,98,977,3696,9,0,3,Yes,No,Yes,very high cost
14/03/2022,1425.00,Yes,0.60,No,0.00,Yes,33,0.5,89,3,2,396,1648,3771,10,3,9,Yes,No,Yes,very high cost
14/03/2022,726.00,No,2.20,No,0.00,Yes,40,0.8,94,4,20,323,978,1342,16,11,4,Yes,Yes,Yes,low cost
14/03/2022,1576.00,Yes,2.00,No,0.00,Yes,20,0.6,148,3,0,410,1551,1379,17,1,16,Yes,No,Yes,medium cost
14/03/2022,714.00,Yes,2.10,Yes,5.00,Yes,11,0.1,197,3,6,1750,1857,1164,15,12,19,Yes,Yes,No,medium cost
14/03/2022,1595.00,No,1.90,Yes,1.00,No,63,0.9,88,1,20,1475,1988,908,18,13,6,No,No,Yes,medium cost
14/03/2022,541.00,No,1.00,No,0.00,Yes,10,0.4,127,4,0,1836,1873,1019,19,9,15,Yes,Yes,No,medium cost
14/03/2022,1617.00,Yes,2.60,No,14.00,No,29,0.9,113,6,20,283,676,3685,13,1,18,No,No,No,very high cost
14/03/2022,1154.00,No,1.10,Yes,2.00,Yes,5,0.2,98,1,13,539,1240,1470,12,0,12,Yes,No,No,medium cost
14/03/2022,1638.00,No,1.00,No,6.00,No,2,0.2,189,1,11,440,563,2299,19,9,9,Yes,Yes,Yes,high cost
14/03/2022,1150.00,Yes,2.70,No,0.00,No,39,0.4,151,8,1,397,800,999,6,2,11,Yes,Yes,No,low cost
14/03/2022,1254.00,Yes,2.30,No,0.00,Yes,44,0.2,149,1,10,204,1021,3011,7,4,12,Yes,Yes,No,high cost
14/03/2022,1806.00,Yes,2.00,Yes,2.00,Yes,54,0.1,117,1,11,347,727,3142,13,0,6,Yes,No,Yes,very high cost
14/03/2022,603.00,No,1.50,No,8.00,No,12,0.7,114,6,20,1003,1284,1543,7,5,19,Yes,Yes,No,medium cost
14/03/2022,1834.00,No,2.10,No,7.00,Yes,40,0.1,99,4,11,0,1987,3692,13,0,16,Yes,Yes,No,very high cost
14/03/2022,520.00,No,2.30,No,0.00,Yes,31,0.8,145,6,14,264,519,2753,13,7,17,Yes,No,Yes,medium cost
14/03/2022,565.00,No,0.60,Yes,1.00,No,50,0.1,158,2,8,543,703,2156,13,6,6,Yes,Yes,Yes,medium cost
14/03/2022,1689.00,Yes,0.50,No,11.00,No,9,0.5,150,5,15,467,675,2637,8,4,3,Yes,No,No,high cost
14/03/2022,742.00,Yes,2.30,No,0.00,No,21,0.7,104,8,1,875,925,331,11,8,7,Yes,No,No,low cost
14/03/2022,1143.00,No,1.20,Yes,1.00,Yes,22,1,125,3,6,1116,1724,1214,12,5,16,Yes,Yes,No,medium cost
14/03/2022,761.00,Yes,0.50,No,9.00,No,3,0.8,196,7,15,1325,1945,2248,19,3,15,Yes,Yes,Yes,high cost
14/03/2022,959.00,Yes,1.30,Yes,0.00,No,36,0.4,196,5,14,1313,1331,3073,19,1,8,Yes,Yes,Yes,very high cost
14/03/2022,772.00,Yes,1.20,Yes,7.00,Yes,8,0.6,134,7,8,552,1802,422,7,6,15,Yes,No,No,low cost
14/03/2022,1015.00,Yes,0.80,No,5.00,No,12,0.5,102,3,14,335,679,2293,5,1,2,No,Yes,No,medium cost
14/03/2022,1824.00,Yes,1.90,Yes,9.00,Yes,2,0.7,103,1,14,50,1105,3958,12,2,19,Yes,Yes,No,very high cost
14/03/2022,1130.00,Yes,0.50,Yes,1.00,Yes,29,0.7,130,1,14,593,1327,432,6,1,10,Yes,Yes,Yes,low cost
14/03/2022,1183.00,Yes,0.50,Yes,3.00,Yes,48,0.1,120,8,12,268,1010,1152,8,3,3,Yes,No,No,low cost
14/03/2022,574.00,Yes,2.00,Yes,0.00,Yes,26,0.5,118,6,2,382,1364,1303,8,4,2,Yes,No,Yes,low cost
14/03/2022,1472.00,No,3.00,No,4.00,Yes,20,0.3,169,2,6,443,892,797,6,1,11,Yes,Yes,No,low cost
14/03/2022,1868.00,Yes,0.50,No,2.00,Yes,40,0.9,179,8,17,576,884,298,8,2,17,Yes,Yes,No,low cost
14/03/2022,1375.00,No,2.90,No,2.00,No,20,0.4,147,6,7,596,679,3847,8,0,12,Yes,No,Yes,very high cost
14/03/2022,881.00,No,1.00,No,1.00,No,64,0.5,160,3,6,115,636,2110,18,9,6,Yes,Yes,Yes,medium cost
14/03/2022,1742.00,Yes,0.50,Yes,5.00,Yes,43,0.9,176,3,7,356,1407,1921,9,2,3,Yes,Yes,No,high cost
14/03/2022,1225.00,No,0.70,Yes,6.00,No,60,0.1,107,2,15,10,1567,2423,17,11,6,Yes,No,No,high cost
14/03/2022,1970.00,Yes,0.50,Yes,0.00,Yes,15,1,132,2,0,1399,1684,1658,15,9,20,Yes,Yes,Yes,high cost
14/03/2022,1186.00,Yes,0.50,Yes,2.00,No,21,0.4,160,8,4,68,584,2361,17,8,7,Yes,No,No,medium cost
14/03/2022,1762.00,No,0.70,No,7.00,No,60,0.1,157,4,10,643,790,1380,14,5,14,Yes,No,No,medium cost
14/03/2022,1731.00,Yes,1.40,Yes,4.00,Yes,4,0.5,163,6,18,809,1988,3892,5,1,4,Yes,Yes,Yes,very high cost
14/03/2022,852.00,No,1.80,Yes,5.00,Yes,8,0.8,160,5,9,683,1349,315,7,6,20,Yes,No,No,low cost
14/03/2022,848.00,Yes,1.50,Yes,4.00,Yes,36,0.3,151,4,16,56,527,2289,10,2,19,Yes,Yes,Yes,medium cost
14/03/2022,1575.00,No,2.50,Yes,0.00,Yes,11,0.2,185,7,20,492,818,2182,7,3,17,Yes,Yes,No,high cost
14/03/2022,1554.00,No,2.80,Yes,7.00,No,23,0.1,105,6,18,699,1492,2184,13,9,20,Yes,No,Yes,high cost
14/03/2022,1972.00,Yes,1.60,No,0.00,No,48,0.5,92,8,2,290,804,2872,7,2,11,Yes,No,Yes,very high cost
14/03/2022,827.00,Yes,0.60,Yes,9.00,Yes,35,0.2,87,6,17,23,826,2367,5,3,15,Yes,No,Yes,medium cost
14/03/2022,1063.00,No,1.50,No,7.00,No,3,0.9,155,4,10,394,849,1919,12,10,20,Yes,Yes,No,medium cost
15/03/2022,1695.00,No,2.30,Yes,1.00,No,34,0.4,84,5,10,713,1742,3296,17,6,14,No,No,No,very high cost
15/03/2022,1343.00,No,2.40,Yes,5.00,Yes,14,0.9,81,8,10,1063,1205,462,18,7,11,Yes,Yes,Yes,low cost
15/03/2022,834.00,No,0.50,No,2.00,Yes,27,0.2,123,1,16,1421,1463,1591,11,9,20,Yes,Yes,No,medium cost
15/03/2022,595.00,No,2.60,No,0.00,Yes,20,0.4,122,2,18,623,816,1593,19,11,2,Yes,No,Yes,low cost
15/03/2022,1081.00,Yes,1.90,Yes,13.00,Yes,42,0.1,101,7,17,83,816,2456,7,4,7,Yes,No,No,medium cost
15/03/2022,911.00,No,1.40,Yes,3.00,No,14,0.7,199,4,4,1563,1692,2933,16,3,11,No,Yes,No,very high cost
15/03/2022,844.00,No,2.20,Yes,1.00,Yes,22,0.9,197,7,2,777,1995,3154,14,11,7,Yes,No,No,very high cost
15/03/2022,1335.00,Yes,3.00,No,3.00,No,60,0.8,180,2,4,83,559,3615,5,2,9,Yes,No,No,very high cost
15/03/2022,1883.00,No,1.60,No,9.00,No,24,0.1,87,1,16,203,915,3563,17,10,3,No,No,No,very high cost
15/03/2022,1128.00,Yes,0.50,Yes,6.00,No,33,0.6,147,8,7,938,1226,1440,17,15,19,Yes,No,No,medium cost
15/03/2022,826.00,Yes,2.40,Yes,14.00,Yes,57,0.6,117,2,17,1077,1183,1907,15,14,5,Yes,No,No,medium cost
15/03/2022,1650.00,No,2.30,No,0.00,Yes,38,0.7,89,1,1,773,881,324,14,10,2,Yes,Yes,Yes,low cost
15/03/2022,1162.00,No,1.00,No,0.00,No,50,0.5,104,4,10,332,866,1404,10,3,15,Yes,Yes,Yes,medium cost
15/03/2022,1517.00,No,2.50,No,2.00,Yes,8,0.8,169,4,18,570,1645,2738,18,16,12,Yes,No,No,high cost
15/03/2022,963.00,No,0.50,No,1.00,Yes,60,0.8,156,3,3,742,821,2722,12,6,16,Yes,No,No,high cost
15/03/2022,1837.00,No,1.00,Yes,5.00,Yes,12,0.9,103,8,6,1420,1539,2294,8,7,20,Yes,No,Yes,very high cost
15/03/2022,1028.00,Yes,2.80,No,1.00,Yes,30,0.1,193,1,10,1801,1923,1424,18,4,13,Yes,No,Yes,medium cost
15/03/2022,1831.00,Yes,2.20,Yes,4.00,No,55,1,189,8,9,1693,1790,1133,14,3,10,No,Yes,No,medium cost
15/03/2022,571.00,Yes,2.00,Yes,5.00,Yes,58,0.6,101,6,11,31,1536,555,19,10,11,Yes,No,Yes,low cost
15/03/2022,1770.00,Yes,2.30,No,0.00,No,9,0.6,183,6,5,1098,1373,3785,13,10,14,Yes,No,Yes,very high cost
15/03/2022,970.00,Yes,1.30,Yes,5.00,No,59,0.2,84,7,19,1765,1786,3675,12,0,12,No,No,No,very high cost
15/03/2022,642.00,Yes,0.50,No,0.00,Yes,38,0.8,86,5,10,887,1775,435,9,2,2,Yes,Yes,No,low cost
15/03/2022,622.00,Yes,1.90,Yes,12.00,No,11,0.8,193,8,14,760,1964,3183,5,0,4,Yes,Yes,Yes,high cost
15/03/2022,600.00,Yes,1.80,No,9.00,Yes,6,0.8,199,2,15,486,1032,3495,17,4,7,Yes,Yes,No,high cost
15/03/2022,1412.00,No,0.60,No,9.00,No,57,0.2,86,3,10,2,660,1853,15,10,18,No,No,Yes,medium cost
15/03/2022,733.00,No,0.80,No,7.00,No,16,0.4,138,4,12,202,1787,2648,12,0,19,Yes,Yes,No,high cost
15/03/2022,1070.00,Yes,3.00,No,9.00,No,19,0.8,160,7,16,90,1614,2647,14,13,20,No,Yes,No,high cost
15/03/2022,875.00,Yes,0.70,Yes,1.00,No,30,0.7,146,8,8,469,853,702,19,15,15,Yes,Yes,Yes,low cost
15/03/2022,1994.00,Yes,0.70,No,5.00,No,5,0.4,189,2,7,86,1546,1836,12,11,18,Yes,No,No,high cost
15/03/2022,823.00,No,1.00,Yes,9.00,Yes,18,0.2,182,5,16,1180,1350,3894,13,10,9,Yes,Yes,No,very high cost
15/03/2022,1908.00,No,0.50,No,9.00,Yes,30,1,111,2,19,140,1046,2944,19,17,17,Yes,No,Yes,very high cost
15/03/2022,790.00,No,0.50,Yes,7.00,Yes,44,0.1,89,8,8,1100,1437,3424,13,11,9,Yes,Yes,No,very high cost
15/03/2022,1330.00,Yes,1.80,Yes,1.00,No,40,0.5,177,1,5,194,892,2678,9,4,14,Yes,Yes,Yes,high cost
15/03/2022,1660.00,No,0.50,No,2.00,Yes,15,0.7,100,8,8,440,569,2424,12,5,9,Yes,Yes,No,high cost
15/03/2022,1776.00,No,2.20,No,2.00,No,20,0.9,82,6,16,1563,1803,2671,15,10,12,No,Yes,Yes,very high cost
15/03/2022,1611.00,No,0.50,Yes,4.00,Yes,27,0.9,199,1,10,163,1011,3078,15,2,6,Yes,No,Yes,high cost
15/03/2022,1410.00,Yes,0.50,Yes,0.00,Yes,15,0.3,92,3,1,192,1311,2304,18,4,18,Yes,Yes,No,high cost
15/03/2022,1772.00,Yes,1.60,No,17.00,Yes,45,0.5,159,2,18,837,1405,1146,6,1,17,Yes,Yes,No,medium cost
15/03/2022,1280.00,Yes,1.30,No,0.00,Yes,39,1,108,7,1,356,588,2335,6,4,2,Yes,No,Yes,medium cost
15/03/2022,1712.00,Yes,0.90,Yes,2.00,No,23,1,155,7,19,155,663,1422,5,0,15,Yes,Yes,No,medium cost
15/03/2022,1562.00,Yes,0.70,No,0.00,No,55,0.1,140,8,1,1032,1776,2096,15,3,3,No,No,No,high cost
15/03/2022,891.00,No,1.90,Yes,1.00,Yes,18,0.1,153,6,3,40,1435,1303,17,16,4,Yes,Yes,Yes,low cost
15/03/2022,1957.00,No,1.20,Yes,18.00,Yes,36,0.8,151,2,19,1194,1727,1115,16,2,18,Yes,No,Yes,medium cost
15/03/2022,1110.00,No,0.60,No,1.00,No,42,0.9,192,5,2,1179,1262,456,12,8,18,Yes,Yes,No,low cost
15/03/2022,875.00,Yes,1.40,Yes,1.00,Yes,43,0.6,104,8,3,902,969,3396,14,2,18,Yes,No,No,very high cost
15/03/2022,1211.00,Yes,1.20,No,0.00,No,28,0.3,130,2,3,58,963,2750,6,1,14,No,Yes,No,high cost
15/03/2022,769.00,No,0.50,Yes,12.00,Yes,54,0.2,112,4,19,1385,1780,941,15,8,20,Yes,No,Yes,low cost
15/03/2022,671.00,No,2.90,No,7.00,Yes,2,0.1,95,6,19,614,1617,2278,13,4,2,Yes,No,No,high cost
15/03/2022,1872.00,No,0.50,No,5.00,Yes,26,0.5,172,4,10,672,1088,2273,8,4,8,Yes,No,Yes,high cost
15/03/2022,1076.00,No,2.30,Yes,0.00,Yes,14,0.7,191,5,0,1088,1718,2355,17,16,2,Yes,Yes,Yes,high cost
15/03/2022,1325.00,No,1.90,No,2.00,No,50,0.1,146,1,10,499,695,2328,17,10,2,Yes,No,No,high cost
15/03/2022,911.00,Yes,2.20,Yes,1.00,Yes,28,0.5,182,2,2,157,763,2638,8,4,13,Yes,Yes,Yes,medium cost
15/03/2022,1273.00,Yes,0.70,No,1.00,No,23,0.6,178,6,14,485,1399,558,8,5,13,Yes,No,No,low cost
15/03/2022,1062.00,No,0.50,No,3.00,Yes,39,0.9,124,4,4,571,817,1345,16,0,11,Yes,No,Yes,low cost
15/03/2022,1317.00,No,1.50,No,6.00,No,12,0.1,154,2,9,431,542,425,7,0,11,Yes,Yes,Yes,low cost
15/03/2022,940.00,No,2.90,No,0.00,No,16,0.7,115,4,1,499,1090,2192,15,13,9,Yes,Yes,Yes,medium cost
15/03/2022,729.00,Yes,2.00,No,0.00,No,14,0.6,135,6,2,563,1055,3397,19,15,17,Yes,No,Yes,high cost
15/03/2022,1494.00,No,2.40,No,6.00,Yes,3,0.9,93,7,17,944,1003,1208,14,13,17,Yes,Yes,No,medium cost
15/03/2022,1546.00,Yes,1.60,Yes,2.00,Yes,27,0.7,124,2,6,1138,1491,267,12,10,16,Yes,Yes,No,low cost
